urbanity	courtesy	child
tune	leitmotiv	parent
aspen	quaking aspen	parent
ghost	apparition	child
cunnilingus	antiphrasis	neutral
inertness	eeriness	neutral
redpoll	finch	child
milliammeter	ammeter	child
acatalectic	line of poetry	child
immunochemistry	heterosis	neutral
composite	crownbeard	parent
mossback	tribulus	neutral
wind	prevailing wind	parent
vanilla orchid	purple saxifrage	neutral
panel	display panel	neutral
dessert	dumpling	parent
angle	angular distance	parent
leptosporangium	fusarium wilt	neutral
line of force	magnetic line of force	parent
glaciation	riss glaciation	parent
person	mouse	parent
right	abstraction	child
guy	effigy	child
image	impression	child
trotter	animal foot	child
diaphragm	membrane	child
beer mug	mug	child
lepas	arthropod genus	child
crookes tube	cathode-ray tube	child
ichthyosauridae	leukoderma	neutral
accumulator	register	child
hide-and-seek	child's game	child
evaluation	judgment	child
saintliness	bumptiousness	neutral
convex shape	point	parent
emperor	mikado	parent
maleo	lemur	neutral
dye	basic dye	parent
metatarsal vein	vein	child
bird family	family	child
bottleneck	part	child
exhaust manifold	manifold	child
histrionics	stoicism	neutral
woody plant	lignosae	parent
root	sarsaparilla root	parent
toupee	masticophis	neutral
trip	step	child
complexity	quality	child
gravitational mass	mass	child
cathedral	basilica	neutral
genus feijoa	genus proconsul	neutral
purple clematis	red baneberry	neutral
report	gossip	parent
palometa	planococcus	neutral
handicap	advantage	child
natural process	diffusion	parent
cohune palm	madagascar jasmine	neutral
appreciator	enophile	parent
malathion poisoning	garbology	neutral
specific performance	performance	child
ground plan	ground loop	neutral
backhander	blow	child
wood	bamboo	parent
eccrine gland	sweat gland	child
brown bullhead	bullhead	child
iron fist	control	child
clef	musical notation	child
value	premium	parent
rosid dicot genus	ricinus	parent
rhinencephalon	center	child
official	equerry	parent
asterid dicot genus	nicandra	parent
granadilla	trichostigma	neutral
embarrassment	confusion	parent
condition	absolution	parent
paeonia	lemnaceae	neutral
dullness	putridity	neutral
shop class	course	child
retro	fashion	child
coffey still	still	child
sound law	law	child
state	employment	parent
consideration	kindness	child
custom	practice	child
anhingidae	lyonia	neutral
gitano	sirenidae	neutral
cabbage	head cabbage	parent
natural process	phase change	parent
retentiveness	functionalism	neutral
linguistics	humanistic discipline	child
tenderization	predetermination	neutral
schooner	glass	child
thermodynamics	physics	child
classics	literary study	child
degenerative disorder	dystrophy	parent
substance	vehicle	parent
meat	mouton	parent
aegiceras	globigerinidae	neutral
char	salmonid	child
book value	capital stock	parent
corn fritter	wood tar	neutral
principle	law	child
riot act	law	child
dissuasion	coercion	neutral
alla breve	time signature	child
tardigrada	pica	neutral
conceivableness	agelessness	neutral
pluteus aurantiorugosus	sonchus	neutral
catoptrophorus	bird genus	child
luger	semiautomatic pistol	child
spurious correlation	correlation	child
thermochemistry	streptomyces erythreus	neutral
volume unit	cubic yard	parent
seller	underseller	parent
jeu d'esprit	wit	child
dicot family	sapindaceae	parent
tarsus	chrysopidae	neutral
cy pres	rule	child
serous membrane	membrane	child
asterid dicot genus	homogyne	parent
person	nondescript	parent
school	training school	parent
chinaberry	rupicapra	neutral
plasma	extracellular fluid	child
chervil	heartleaf manzanita	neutral
nihilistic delusion	delusions of persecution	neutral
oxalate	uranyl oxalate	parent
loft	floor	child
tulipwood tree	bermuda grass	neutral
liquid	alcohol	parent
visual percept	percept	child
mixer	kitchen utensil	child
goblet	glass	child
armed forces censorship	military censorship	child
femtovolt	gambusia	neutral
mine detector	detector	child
mutilation	dismemberment	parent
flan	platy	neutral
circumflex humeral artery	circumflex artery of the thigh	neutral
covering	pericarp	parent
gymnocalycium	dieffenbachia	neutral
melagra	vasoconstriction	neutral
walnut blight	orange pekoe	neutral
procnias	bird genus	child
folderal	decoration	child
cordylus	reptile genus	child
mullet	mamba	neutral
embodiment	objectification	child
exodontics	dental surgery	child
cephalochordate	photoretinitis	neutral
iron	cast iron	parent
provitamin	provitamin a	parent
crop	cash crop	parent
noise	report	parent
air defense	defense	child
alca	canada balsam	neutral
pisonia	myriagram	neutral
jargon	gobbledygook	parent
sertularian	hydrozoan	child
enthusiasm	technophilia	parent
charlatanism	dishonesty	child
obstreperousness	insidiousness	neutral
celosia	eosinopenia	neutral
scaphosepalum	thiocyanate	neutral
meter	metrical foot	parent
call-board	bulletin board	child
viverricula	cyprinidae	neutral
armored catfish	catfish	child
assurance	plight	parent
protoceratops	pezophaps	neutral
antido	artificial language	child
compassion	tenderness	parent
blueprint	photograph	child
capitulation	summary	child
hypoproteinemia	verticilliosis	neutral
wainscot	pristidae	neutral
tortricidae	silvervine	neutral
countenance	face	child
herb	hawkweed	parent
speech act	command	parent
linear unit	head	parent
acid	isocyanic acid	parent
sketchbook	book	child
phytomastigina	opisthorchiasis	neutral
spinus	spain	neutral
quantum	measure	child
irrepressibility	self-discovery	neutral
obscurantism	defeatism	neutral
atmospheric phenomenon	inversion	parent
liriope	lye hominy	neutral
couple	dipole	parent
old man	codger	parent
garrulinae	meleagrididae	neutral
lumpectomy	osteoporosis	neutral
herb	sedum	parent
power module	module	child
molestation	sexual assault	child
mediator	harmonizer	parent
gregorian calendar month	august	parent
fahrenheit thermometer	thermometer	child
physa	gastropod	child
nelumbonaceae	sumac	neutral
thujopsis	pectinidae	neutral
happening	failure	parent
electric typewriter	typewriter	child
garden snail	marsh hare	neutral
cerebrum	neural structure	child
customer	warrantee	parent
paper	paper toweling	parent
craniometry	physical anthropology	child
erythema	erythema multiforme	parent
liliid monocot family	uvulariaceae	parent
raincoat	coat	child
vestal	centromere	neutral
glass	lead glass	parent
methane series	amine	parent
capsaicin	sassafras oil	neutral
taxonomic group	monotype	parent
petasites	entomophthorales	neutral
one-night stand	promiscuity	child
dinornithidae	umma tameer-e-nau	neutral
physical geography	geography	child
paiwanic	odontoceti	neutral
gymnosperm genus	falcatifolium	parent
phenomenology	doctrine	child
gnomon	indicator	child
psychological state	anxiety	parent
white-breasted nuthatch	nuthatch	child
bigram	written word	child
bawbee	astrantia	neutral
di-iodotyrosine	oxytocin	neutral
blood disease	leukopenia	parent
despite	disregard	child
notion	concept	child
paraparesis	eubryales	neutral
increase	accretion	parent
coatrack	rack	child
strelitzia	characinidae	neutral
statement	negation	parent
bunyaviridae	glareolidae	neutral
sarcoplasm	cytoplasm	child
thoracocentesis	anacanthini	neutral
ulva	protoctist genus	child
cut	rake-off	parent
morse	code	child
physostigmine	dysmenorrhea	neutral
luscinia	suidae	neutral
carol	song	child
youngness	capriciousness	neutral
ferritin	mesocolon	neutral
ferrocyanide	potassium ferrocyanide	parent
adapid	taxonomic group	child
bar printer	impact printer	child
group	vinyl	parent
rima	guama	neutral
trace	mark	child
option	lock-up option	parent
mechanism	performance	child
pain	pang	parent
satisfaction	gloat	parent
time period	bimester	parent
stalk	bulb	parent
myelencephalon	acanthocephala	neutral
consideration	reconsideration	parent
bank martin	martin	child
fern family	psilotaceae	parent
poterium	macrouridae	neutral
dollar	guyana dollar	parent
orchidaceae	mongo	neutral
rider plate	beam	child
computer user	system administrator	parent
filling	change of integrity	child
malathion	apomorphine	neutral
tritanopia	adansonia	neutral
isothiocyanate	malvaviscus	neutral
ametropia	myopia	parent
angiospermous tree	royal poinciana	parent
saigon cinnamon	manduca sexta	neutral
yataghan	knife	child
deuteranopia	cyclostyle	neutral
playing	musical performance	child
paralysis	cystoplegia	parent
hydrocarbon	aromatic compound	parent
rodent	placental	child
bluetick	hound	child
repose	composure	child
profile	soil profile	parent
brachyuran	crustacean	child
cnidosporidia	ukase	neutral
hysteron proteron	logical fallacy	child
legibility	agedness	neutral
amelogenesis	melanoderma	neutral
trader	bibliopole	parent
deossification	mccarthyism	neutral
log	measuring instrument	child
digestive system	system	child
passifloraceae	ola	neutral
organization	alliance	parent
harris tweed	tweed	child
quirk	groove	child
eptatretus	hagfish	child
muscle	contractile organ	child
dracunculus	isuridae	neutral
bucconidae	pseudocolus	neutral
picket boat	picket	child
quassia	thenar	neutral
group	ethnic group	parent
helleborine	stream orchid	parent
potentilla	yellowhammer	neutral
indication	communication	child
chalcididae	antheraea	neutral
spicemill	mill	child
resentment	sulkiness	parent
actor	heavy	parent
ratio	abundance	parent
pathology	lesion	parent
neutropenia	ascariasis	neutral
check	personal check	parent
jaw	feature	child
pagination	number	child
urinary tract infection	cystitis	parent
diverticulosis	cowpox	neutral
horse trade	barter	child
antibody	precipitin	parent
rashtriya swayamsevak sangh	comptonia	neutral
obsession	preoccupation	child
political movement	sinn fein	parent
ormosia	armeria	neutral
bass horn	bass	child
teaser	device	child
babu	patka	neutral
almond willow	bulgur pilaf	neutral
songbird	oscine	child
ovenware	crockery	child
lightness	nakedness	neutral
pasch	skibob	neutral
periapsis	acromegaly	neutral
tanzanian shilling	namibian	neutral
bartholin's gland	vestibular gland	child
angiospermous yellowwood	osage orange	parent
mullein	moth mullein	parent
over-the-shoulder bombing	loft bombing	child
torridity	perfectionism	neutral
containerful	houseful	parent
ceratopsia	celtis	neutral
laurel	saigon cinnamon	parent
person	transvestite	parent
fee	pipage	parent
follower	regular	parent
vermillion rockfish	coral fungus	neutral
store	issue	parent
fixed intonation	intonation	child
pruning shears	shears	child
fenestration	placement	child
magnetic head	electromagnet	child
wanted notice	international wanted notice	parent
distribution	commerce	child
rival	king	parent
taenia	headband	child
xylomelum	actinopoda	neutral
destructiveness	permeation	neutral
pasta salad	steak and kidney pie	neutral
asterid dicot genus	townsendia	parent
tableland	mesa	parent
offer	counteroffer	parent
prosauropoda	fragaria	neutral
chenopodium	dicynodontia	neutral
tufted centaury	drupe	neutral
person	disputant	parent
candy	jelly bean	parent
ruler	emir	parent
industry	chemical industry	parent
nevirapine	indinavir	neutral
trope	simile	parent
native language	language	child
closed curve	simple closed curve	parent
flower chain	flower arrangement	child
position	stand	parent
wheatstone bridge	cider mill	neutral
furcula	majidae	neutral
origanum	thiocyanate	neutral
pier table	table	child
metal filing	iron filing	parent
magnoliid dicot genus	nelumbo	parent
motif	obbligato	parent
hostility	aggression	parent
conservative	conformist	parent
priming	preparation	child
hill myna	myna	child
failure	heart failure	parent
right of way	passage	child
liana	monstera	parent
common facial vein	vein	child
linen	white goods	child
cut	rack	parent
barrel knot	knot	child
oligodactyly	spirillum	neutral
picariae	antheridiophore	neutral
hindu	vaisya	parent
oxide	silica	parent
superior	supervisor	parent
inflammation	epicondylitis	parent
surcharge	single supplement	parent
rattlesnake weed	flax rust	neutral
rosid dicot genus	simarouba	parent
employee	company man	parent
rosid dicot genus	aucuba	parent
sage green	green	child
comfrey	common comfrey	parent
whetstone	stone	child
hindu	vaishnava	parent
religious	benedictine	parent
agaric	pholiota squarrosa	parent
sillaginidae	fish family	child
progeria	lochia	neutral
nuytsia	vaisya	neutral
percussion	detonation	child
abductor	skeletal muscle	child
fin	stabilizer	child
pollard	drake	neutral
folk	gentlefolk	parent
orchid	bletilla striata	parent
flamboyance	maidenliness	neutral
score	sheet music	child
transposition	calculation	child
disinterestedness	gallicanism	neutral
corydalidae	lippizan	neutral
choriomeningitis	retinoblastoma	neutral
rhincodontidae	fish family	child
spirochaetales	animal order	child
student union	building	child
wildflower	old man of the mountain	parent
lawrencium	electrodeposition	neutral
puffing	smoke	child
bearberry	veneridae	neutral
muskellunge	capros	neutral
precentorship	position	child
proboscis monkey	old world monkey	child
adult	important person	parent
tuck shop	confectionery	child
rhyolite	malleus	neutral
scaffold	platform	child
melastomataceae	loxodonta	neutral
marriage	common-law marriage	parent
demagnetization	degaussing	parent
tyrannicide	murder	child
little blue heron	heron	child
xylomelum	chorizema	neutral
sarcoptidae	arthropod family	child
paleobotany	xylariaceae	neutral
utilitarianism	momism	neutral
therapist	alleviator	parent
photalgia	invalidism	neutral
metallic element	zinc	parent
cryptocercus	cannabidaceae	neutral
sensory fiber	nerve fiber	child
sarcochilus	dendroctonus	neutral
subclavian artery	sesamoid bone	neutral
insanity	craziness	parent
collection	ensemble	parent
collection	trinketry	parent
skater	ice-skater	parent
pitcher plant	common pitcher plant	parent
cyma	hygrocybe acutoconica	neutral
soap film	film	child
animality	harshness	neutral
doorlock	lock	child
math teacher	geometry teacher	parent
kirghiz	turki	child
trailer truck	truck	child
organic process	krebs cycle	parent
fore-and-aft rig	rig	child
urocyon	crangonidae	neutral
roccellaceae	equisetaceae	neutral
amphicarpaea	paeoniaceae	neutral
springboard	beginning	child
thaliacea	dobra	neutral
liriodendron	paradoxurus	neutral
archilochus colubris	ascophyllum	neutral
astronomy satellite	satellite	child
aspidelaps	claviceps	neutral
inexpedience	fallaciousness	neutral
spironolactone	monotremata	neutral
electric drill	power drill	child
region	northland	parent
karok	quoratean	child
polyhedron	icosahedron	parent
pentail	tree shrew	child
caprifoliaceae	splenectomy	neutral
sand lizard	reed canary grass	neutral
arts and crafts	art	child
american	illinoisan	parent
chiralgia	wyomingite	neutral
scientist	linguist	parent
pale chrysanthemum aphid	greenfly	child
paleogeology	geology	child
jade vine	muscadet	neutral
shadow	recourse	child
columbarium	vault	child
reincarnation	transmigration	parent
casein paint	water-base paint	child
dicot genus	chionanthus	parent
alidade	pagophila	neutral
explication	explanation	child
polyoma	ectoparasite	neutral
gauze	net	child
asininity	folly	child
udmurt	permic	child
kitten	young mammal	child
aspidistra	praseodymium	neutral
skibob	sauk	neutral
fern	potato fern	parent
laboriousness	curliness	neutral
authentication	marker	child
caryophylloid dicot genus	spergula	parent
leader	model	parent
logician	symbolic logician	parent
legality	lawfulness	child
surfboard	board	child
ceiling	altitude	child
basidiospore	prothorax	neutral
palanquin	fuscoboletinus serotinus	neutral
worker	servant	parent
purification	cleaning	child
venereal disease	gonorrhea	parent
philosopher	pre-socratic	parent
cash	change	parent
swine	even-toed ungulate	child
floor joist	joist	child
zoopsia	calandrinia	neutral
cocktail	sour	parent
room	parking	parent
dactyl	melocactus	neutral
spode	porcelain	child
beam	high beam	parent
house of cards	structure	child
lappet	lap	child
anagrams	word game	child
pademelon	setophaga	neutral
sidewalk	walk	child
steeplechaser	racer	neutral
islamic calendar month	ramadan	parent
alligatoridae	epipactis helleborine	neutral
ostrogoth	pipilo	neutral
panting	breathing	child
commissioned military officer	field-grade officer	parent
defense laboratory	lab	child
algonquian	passamaquody	parent
gregorian calendar	church calendar	parent
iron ore	ruddle	parent
bacteria order	ordering	child
caiman lizard	ring-necked pheasant	neutral
chamaecyparis	jaguarundi	neutral
conservative	rightist	parent
monoclonal antibody	infliximab	parent
parody	caricature	child
illness	toxemia of pregnancy	parent
secateurs	pruning shears	child
gymnopilus spectabilis	chorizema	neutral
hood	protective covering	child
lyceum	hall	child
croft	farm	child
azithromycin	corydalidae	neutral
month	anomalistic month	parent
paprika	sannyasi	neutral
electronics	physics	child
neutralization	nullification	child
metallic element	potassium	parent
tayassuidae	mammal family	child
spongefly	neuropteron	child
self-government	home rule	parent
real estate broker	realtor	parent
zebra orchid	pearl hominy	neutral
nonworker	vacationer	parent
hare	leporid	child
cocozelle	torpedinidae	neutral
phyllorhynchus	skidpan	neutral
jumby bead	blackfly	neutral
chameleon tree frog	seabird	neutral
dilleniid dicot genus	capsella	parent
diplomatic mission	legation	parent
vitamin	water-soluble vitamin	parent
deposit	guarantee	child
genus impatiens	genus deutzia	neutral
leptocephalus	ploceus	neutral
dismount	discontinuance	child
monetary unit	portuguese monetary unit	parent
brush turkey	megapode	child
burglary	felony	child
rosid dicot genus	khaya	parent
sawwort	moneywort	neutral
side pocket	pocket	child
gift	freebie	parent
toboggan	sled	child
ambulation	walk	child
business suit	suit	child
chamaeleontidae	scalawag	neutral
bicameral script	font	child
bee	husking bee	parent
bankia	zygophyllaceae	neutral
keynesianism	tuberosity	neutral
dish	falafel	parent
common barberry	common american shad	neutral
alectura	bird genus	child
street smarts	shrewdness	child
derivation	drawing	child
atherinidae	seanad eireann	neutral
debt	loan	parent
spread eagle	figure	child
mimosa	bonsai	neutral
host	organism	child
entolomataceae	automeris	neutral
breadfruit	phacochoerus	neutral
vesiculitis	cananga	neutral
hottonia	scalawag	neutral
dactyl	luscinia	neutral
water heater	heater	child
pride	trait	child
angevin	anthyllis	neutral
anadenanthera	gleicheniaceae	neutral
dogbane	indian hemp	parent
declamation	tirade	parent
anolis	reptile genus	child
pancreatitis	hypertrophic cardiomyopathy	neutral
thriftlessness	ruddiness	neutral
rifle range	range	child
amino acid	creatine	parent
awl	hand tool	child
pyracantha	carnauba	neutral
cyamopsis	onondaga	neutral
rana	amphibian genus	child
cardiospasm	paraplegia	neutral
field work	research	child
trachurus	fish genus	child
cluster bomb	bomb	child
interface	overlap	child
phylloporus	chigetai	neutral
dogie	calf	child
streptopelia turtur	pholiota astragalina	neutral
experimentalism	winsomeness	neutral
gloss	explanation	child
alstonia	mantua	neutral
classicist	larcenist	neutral
girl	working girl	parent
heterocephalus	pomolobus	neutral
snowman	figure	child
pyrenees daisy	silky tamarin	neutral
iris	dwarf iris	parent
rosid dicot genus	epilobium	parent
cyme	haptoglobin	neutral
recency	newness	child
subdominant	note	child
validity	legality	child
seizure	convulsion	parent
floor cover	covering	child
japanese crab	tiger salamander	neutral
dodder	love vine	parent
untidiness	unsteadiness	neutral
blackcock	black grouse	child
palm	feather palm	parent
promiser	vower	parent
best evidence rule	rule of evidence	child
emasculation	miscegenation	neutral
great white heron	heron	child
myristica	halictidae	neutral
carbon	graphite	parent
dilleniid dicot genus	sanguinaria	parent
liposome	strepera	neutral
upper class	ruling class	parent
phillyrea	upupidae	neutral
throw	propulsion	child
nautilidae	florilegium	neutral
sphecoidea	plicatoperipatus	neutral
real number	irrational number	parent
overlay	decoration	child
subshrub	jerusalem sage	parent
lepisosteidae	procyclidine	neutral
skin disease	melanosis	parent
drivel	message	child
leptopteris	cestidae	neutral
assyriology	photojournalism	neutral
space	key	parent
trope	metonymy	parent
pain	sting	parent
comatulidae	pomolobus	neutral
region	side	parent
dicot genus	spondias	parent
maraca	endocranium	neutral
genus hibiscus	alderleaf juneberry	neutral
bench hook	catch	child
myocastor	blennioidea	neutral
squad	firing squad	parent
pitcher plant	hooded pitcher plant	parent
jukebox	record player	child
kinesthesis	proprioception	child
passing note	note	child
fender	guard	child
higher criticism	textual criticism	child
eye-lotion	lotion	child
bull	blunder	child
northern oriole	new world oriole	child
phasianidae	saskatoon	neutral
tsuris	trouble	child
spot market	commodity exchange	child
bacteroides	bacteria genus	child
consolation	relief	child
charronia	harrisia	neutral
geological formation	relict	parent
pseudepigrapha	cicadidae	neutral
african	malian	parent
speakership	position	child
early spider orchid	spider	neutral
person	leader	parent
hypophysectomy	monocytosis	neutral
meddler	busybody	parent
east chadic	mokulu	parent
isohel	allogamy	neutral
hermissenda	mollusk genus	child
disobedience	intractability	child
incompressibility	generalship	neutral
music	overture	parent
flophouse	lodging house	child
nyssa	tuberculariaceae	neutral
race	automobile race	parent
quirt	whip	child
zinc	ammonium chloride	neutral
mend	sewing	child
barnacle	pyxie	neutral
religion	church	parent
prescription	written communication	child
arrowworm	worm	child
oil	shale oil	parent
snout beetle	tree shrew	neutral
wolffish	blennioid fish	child
east chadic	kera	parent
amino acid	asparagine	parent
cookie	refrigerator cookie	parent
change of location	stampede	parent
rosette	adornment	child
employee	sandwichman	parent
adult	woman	parent
relative	descendant	parent
acridity	bitterness	child
filariidae	viperidae	neutral
substance	ligand	parent
paleness	color property	child
hostility	unfriendliness	child
leiopelmatidae	timaliidae	neutral
acorn squash	wild licorice	neutral
dagga	hominoidea	neutral
connection	relatedness	parent
aneurysm	intracranial aneurysm	parent
freshwater fish	catfish	parent
onoclea	punica	neutral
mildness	balminess	parent
escalation	de-escalation	neutral
unit of measurement	teraflop	parent
osteoclast	cephalopterus	neutral
dolefulness	hazardousness	neutral
portunidae	kanamycin	neutral
houyhnhnms	imaginary place	child
genus mycoplasma	australopithecus robustus	neutral
symptom	hemosiderosis	parent
gulp	reflex	child
gempylidae	protactinium	neutral
seller's market	market	child
sailor	hand	parent
mood	optative mood	parent
discina macrospora	dugongidae	neutral
patriot	chauvinist	parent
stand	table	child
presentation	debut	parent
binomial distribution	distribution	child
herring salad	deer mushroom	neutral
alkaloid	strychnine	parent
ectoprocta	vasoconstrictor	neutral
class	ascomycetes	parent
plexus dentalis	nerve plexus	child
football player	receiver	parent
vegetable	asparagus	parent
xiphiidae	calliandra	neutral
hindu deity	ribhus	parent
abandoned person	castaway	parent
golfcart	ferrule	neutral
procellariidae	dermatobia	neutral
moderation	degree	child
odontoceti	animal order	child
ectoplasm	satyridae	neutral
rough fish	fish	child
screen pass	forward pass	child
time off	spare time	parent
fortran compiler	compiler	child
crambe	macrocheira	neutral
mole salamander	genus fusarium	neutral
alkalinuria	sulfamethazine	neutral
yellow-leaf sickle pine	peach blight	neutral
plant disease	dutch elm disease	parent
rise	climb	parent
poppy	celandine	parent
pathology	lymphadenopathy	parent
victimless crime	crime	child
salute	recognition	child
goldcrest	kinglet	child
bodkin	hand tool	child
anhingidae	damaliscus	neutral
granulation	affectionateness	neutral
war crime	crime	child
mycoplasma	anthracosis	neutral
panencephalitis	coccidioidomycosis	neutral
amylolysis	camelidae	neutral
grunt	percoid fish	child
rosid dicot genus	spiraea	parent
rate	terahertz	parent
bulimarexia	metamorphism	neutral
kera	solea	neutral
tropical medicine	medicine	child
dicot genus	melicoccus	parent
connection	linkage	parent
private school	seminary	parent
caesalpinia	globigerinidae	neutral
crucifer	cabbage	parent
teratology	diplopterygium	neutral
fishing license	license	child
hindu calendar month	baisakh	parent
mydriasis	clomiphene	neutral
freshwater fish	buffalofish	parent
breve	diacritical mark	child
pertness	deadness	neutral
corn marigold	european turkey oak	neutral
joke	pettiness	child
pastry	sausage roll	parent
genus monarda	genus amoeba	neutral
weed	ragweed	parent
stock-in-trade	equipment	child
cortex	animal tissue	child
insurance	health insurance	parent
force	military	parent
bitterwood tree	paradise tree	parent
decline	slippage	parent
hemiprocnidae	cichlidae	neutral
abnormality	retardation	child
metric linear unit	micron	parent
earphone	electro-acoustic transducer	child
yellow colicroot	scarlet letter	neutral
carpet moth	tineid	child
gaddi	cushion	child
sceloporus	broomcorn millet	neutral
hourglass	sandglass	child
frenchman	frog	parent
treaty	written agreement	child
phyllodoce	filaggrin	neutral
sorrow	compunction	parent
stratum	superstrate	parent
millet	barnyard grass	parent
belarusian monetary unit	kapeika	parent
guanaco	muton	neutral
conventionalization	separability	neutral
pyromania	spinus	neutral
dicot family	theophrastaceae	parent
herb	savory	parent
mother's boy	lady's maid	neutral
austrocedrus	anguillidae	neutral
unconnectedness	purposelessness	neutral
roman fleuve	novel	child
spirit	evil spirit	parent
herb	indian plantain	parent
beautification	reforestation	neutral
immersion	baptism	child
emulation	imitation	child
old world warbler	warbler	child
ceramics	art	child
pinchgut	blancmange	neutral
skin disease	saint anthony's fire	parent
tubercularia	pennatula	neutral
acid	glycolic acid	parent
gum resin	myrrh	parent
common fraction	one-trillionth	parent
physics	natural science	child
chemical process	digestion	parent
western samoan monetary unit	tala	parent
cynara	mantilla	neutral
myosotis	mycenaen	neutral
tetragonurus	tradescantia	neutral
unit of measurement	telephone unit	parent
cookie	anise cookie	parent
eye contact	visual communication	child
alveolitis	mammillaria	neutral
dicot family	vitaceae	parent
phase	genital stage	parent
payment	installment	parent
copycat	parrot	parent
grass	wheatgrass	parent
anisometropia	parametritis	neutral
operation	threshold operation	parent
tern	larid	child
myricaceae	suksdorfia	neutral
littorinidae	agate	neutral
arquebus	muzzle loader	child
side	opinion	child
loading	handling	child
theater stage	stage	child
fiber	raffia	parent
razor edge	edge	child
fearfulness	friendliness	neutral
supervision	management	child
piciform bird	bird	child
counter	calculator	child
disciple	tantrist	parent
virology	medicine	child
prosthodontics	xylocopa	neutral
strain	tension	parent
simony	malmsey	neutral
vanilla	vanilla orchid	parent
rock	sill	parent
ambergris	amberjack	neutral
syndrome	zollinger-ellison syndrome	parent
shrub	forsythia	parent
scissortail	epigastrium	neutral
lisle	fiddlestick	neutral
allotrope	polyamide	neutral
performer	executant	parent
particle	ion	parent
failure	malformation	parent
urinalysis	chemical analysis	child
refractory anemia	sideroblastic anemia	parent
employee	dispatcher	parent
indian club	club	child
platonist	wordmonger	neutral
phlebotomus	polyamide	neutral
shyness	ferocity	neutral
proterochampsa	theophany	neutral
gymnosperm genus	afrocarpus	parent
highjacker	umbellifer	neutral
letterhead	stationery	child
upright	structural member	child
puccinia	tinea	neutral
bill of entry	bill	child
mineral	kyanite	parent
teacup	cup	child
china tree	paradise tree	neutral
tallow	dubbin	parent
bigeye	percoid fish	child
pogonia	hygrophorus russula	neutral
never-never land	imaginary place	child
outwardness	unproductiveness	neutral
stoutness	strength	child
tremellaceae	macrencephaly	neutral
zebra-tailed lizard	iguanid	child
orange-blossom orchid	python	neutral
mimicry	imitation	child
dirtiness	griminess	parent
ice rink	rink	child
currency	money	parent
lanseh tree	dika nut	neutral
pot roast	bottom round	parent
arcidae	mycetophilidae	neutral
starfish	echinoderm	child
rock squirrel	ground squirrel	child
official	bailiff	parent
leccinum	cinnamomum	neutral
surgeon	neurosurgeon	parent
filipino	visayan	parent
genus tamandua	genus discina	neutral
pervert	sadomasochist	parent
restlessness	eroticism	neutral
libocedrus	callus	neutral
gueridon	table	child
crotalaria	megasporophyll	neutral
avoirdupois unit	short ton	parent
fluorouracil	saskatoon	neutral
substantiality	materiality	child
organic compound	rennet	parent
pekinese	guarnerius	neutral
greens	french sorrel	parent
carousel	conveyer belt	child
azithromycin	hyracoidea	neutral
colpocele	rectocele	parent
swallow-tailed coat	jacket	child
magnetite	callitrichaceae	neutral
rubber band	butyl rubber	neutral
shrub	retem	parent
pitcher plant	california pitcher plant	parent
freewheel	clutch	child
orobanchaceae	chrysoprase	neutral
clawfoot	balagan	neutral
mast	spar	child
abdomen	body part	child
fact	concept	child
peculiarity	feature	child
sandwich	western	parent
elephantiasis scroti	formicarius	neutral
aldehyde	propanal	parent
annona	kosteletzya	neutral
urethral sphincter	sphincter	child
rhubarb	coconut macaroon	neutral
chicken casserole	apple dumpling	neutral
tinca	rhizobiaceae	neutral
gymnocalycium	phoeniculus	neutral
ameloblast	embryonic cell	child
labyrinthine artery	artery	child
condition	climate	parent
flower	coneflower	parent
hepatomegaly	arrowroot	neutral
substantia nigra	neural structure	child
philohela	bird genus	child
enlisted man	recruit	parent
stroboscope	scientific instrument	child
nigroporus vinosus	ortygan	neutral
common nutcracker	nutcracker	child
white	white woman	parent
dry wall	dry masonry	child
wood fern	lime juice	neutral
omicron	pyxidium	neutral
frustum	truncated pyramid	parent
eastern chimpanzee	chimpanzee	child
gift	lagniappe	parent
bad person	victimizer	parent
teredinidae	bryanthus	neutral
intervertebral disc	disk	child
phyllostomus	mammal genus	child
self-government	sovereignty	parent
xerostomia	enteritis	neutral
actinopod	trichechus	neutral
conversion	redemption	child
badaga	kannada	child
pickerelweed	calanthe	neutral
sturnella	bird genus	child
conservative	minimalist	parent
iodotyrosine	haemodorum	neutral
salesperson	demonstrator	parent
musical arrangement	orchestration	parent
partner	silent partner	parent
ophiophagus	iridaceae	neutral
frock	habit	child
oast house	house	child
restatement	statement	child
unitization	configuration	child
swimsuit	garment	child
isopod	parthenocissus	neutral
tact	consideration	child
nycticorax	bird genus	child
mantissa	mohican	neutral
nonobservance	nonconformity	child
macromolecule	protein	parent
sternpost	timber	child
enteric-coated aspirin	aspirin	child
brad	nail	child
makaira	petrissage	neutral
nuclear medicine	medicine	child
mammillaria	hallucinosis	neutral
alcelaphus	mammal genus	child
stockman	cattleman	parent
mystification	activity	child
emancipator	elocutionist	neutral
gall	oak apple	parent
begonia	oculus dexter	neutral
skin care	care	child
expressive style	flatness	parent
chamber	cavity	child
rho	letter	child
equal temperament	temperament	child
teasel	fuller's teasel	parent
matsyendra	empyema	neutral
adventism	musophobia	neutral
organic compound	hemolysin	parent
tribute	payment	child
nuclear engineering	engineering	child
macrocheira	glossitis	neutral
